,ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,BrutoBinnenlandsProduct_63,BeloningVanWerknemers_64,NettoExploitatieoverschot_65,Saldo_66,BelastingenOpProductieEnInvoer_67,Subsidies_68,NettoBinnenlandsProduct_69,VerbruikVanVasteActiva_70,BrutoBinnenlandsProduct_71,BrutoBinnenlandsProduct_72,Saldo_73,OntvangenPrimaireInkomensBuitenland_74,BetaaldePrimaireInkomensBuitenland_75,BrutoNationaalInkomen_76,Saldo_77,OntvangenInkomensoverdrachtBuitenland_78,BetaaldeInkomensoverdrachtenBuitenland_79,BrutoBeschikbaarNationaalInkomen_80,ConsumptieveBestedingen_81,CorrectiePensioenvoorziening_82,BrutoNationaleBesparingen_83,BrutoInvesteringen_84,NationaalInkomensoverschot_85,UitvoersaldoGoederen_86,UitvoersaldoDiensten_87,SaldoPrimaireInkomensBuitenland_88,SaldoInkomensoverdrachtenBuitenland_89,CorrectiePensioenvoorziening_90,SaldoLopendeTransactiesBuitenland_91,Saldo_92,OntvangenKapitaaloverdrachten_93,BetaaldeKapitaaloverdrachten_94,SaldoAanEnVerkopenVanNietGeprod_95,NationaalVorderingensaldo_96,Totaal_97,Totaal_98,Totaal_99,Totaal_100,Voedingsmiddelen_101,DrankenEnTabak_102,Totaal_103,KledingEnTextiel_104,SchoenenEnLederwaren_105,WoninginrichtingEnWoningdecoratie_106,ElektrischeApparatuur_107,VervoermiddelenEnOnderdelen_108,OverigeDuurzameGoederen_109,TotaalOverigeGoederen_110,EnergieEnWater_111,BrandstoffenEnOverigeGoederen_112,Totaal_113,Huisvesting_114,Horecadiensten_115,RecreatieEnCultuurdiensten_116,VervoerEnCommunicatieDiensten_117,MedischeDienstenEnWelzijnszorg_118,FinancieleEnZakelijkeDiensten_119,OverigeDiensten_120,BinnenlandsConsumptieHuishoudens_121,ConsumptieIngezetenenInHetBuitenland_122,ConsumptieNietIngezetenenInNederland_123,Totaal_124,IndividueleConsumptieOverheid_125,CollectieveConsumptieOverheid_126,Totaal_127,WerkelijkeIndividueleConsumptie_128,WerkelijkeCollectieveConsumptie_129,Totaal_130,Totaal_131,Woningen_132,Totaal_133,Gebouwen_134,GrondWegEnWaterbouwkundigeWerken_135,OverdrachtskostenOpGrond_136,Vervoermiddelen_137,Totaal_138,Computers_139,Telecommunicatieapparatuur_140,MachinesEnOverigeMaterieleActiva_141,InCultuurGebrachteActiva_142,Totaal_143,ComputerprogrammatuurEnDatabanken_144,OnderzoekEnOntwikkeling_145,OverigeImmaterieleActiva_146,VerkoopVanGebruikteVasteActiva_147,Totaal_148,Totaal_149,ALandbouwBosbouwEnVisserij_150,BFNijverheidEnEnergie_151,GNCommercieleDienstverlening_152,OUNietCommercieleDienstverlening_153,VerkoopVanGebruikteVasteActiva_154,Totaal_155,LandbouwBosbouwEnVisserijproducten_156,WinningVanDelfstoffen_157,VoedingsmiddelenDrankenEnTabak_158,TextielKledingEnProductenVanLeder_159,HoutEnPapierwarenDrukwerk_160,Aardolieproducten_161,ChemischeEnFarmaceutischeProducten_162,RubberKunststofEnMineraleProducten_163,BasismetalenEnMetaalproducten_164,MachinesEnElektrischeApparatuur_165,ElektrotechnischeEnOptischeApparatuur_166,Transportmiddelen_167,OverigeIndustrieleProducten_168,OverigeProducten_169,ConsumptieNietIngezetenenInNederland_170,CifFobCorrectie_171,Totaal_172,UitvoerGoederenUitProductie_173,Wederuitvoer_174,Totaal_175,ConsumptieNietIngezetenenInNederland_176,OverigeUitvoerVanDiensten_177,CifFobCorrectie_178,Totaal_179,LandbouwBosbouwEnVisserijproducten_180,WinningVanDelfstoffen_181,VoedingsmiddelenDrankenEnTabak_182,TextielKledingEnProductenVanLeder_183,HoutEnPapierwarenDrukwerk_184,Aardolieproducten_185,ChemischeEnFarmaceutischeProducten_186,RubberKunststofEnMineraleProducten_187,BasismetalenEnMetaalproducten_188,MachinesEnElektrischeApparatuur_189,ElektrotechnischeEnOptischeApparaten_190,Transportmiddelen_191,OverigeIndustrieleProducten_192,OverigeProducten_193,ConsumptieIngezetenenInHetBuitenland_194,CifFobCorrectie_195,Totaal_196,InvoerGoederenCif_197,CifFobCorrectieEnHerclassificatie_198,Totaal_199,InvoerDienstenCif_200,CifFobHerclassificatie_201,Totaal_202,ProductgebondenBelastingen_203,NietProductgebondenBelastingen_204,TotaalSubsidies_205,ProductgebondenSubsidies_206,NietProductgebondenSubsidies_207
255,255,"Prijsniveau 2015, seizoengecorrigeerd",2016,1213471.0,705131.0,508340.0,372076.0,136264.0,1213471.0,633603.0,488976.0,314296.0,174680.0,141422.0,116675.0,24747.0,3205.0,579868.0,436695.0,143173.0,633043.0,140540.0,12163.0,99705.0,11522.0,76137.0,14421.0,1072.0,3943.0,1515.0,13050.0,4735.0,8870.0,7365.0,9457.0,3642.0,8067.0,7817.0,4229.0,28672.0,345258.0,128877.0,86386.0,30256.0,12235.0,31172.0,52717.0,39867.0,92625.0,51864.0,40761.0,7336.0,18995.0,4344.0,10086.0,147245.0,132365.0,74898.0,44188.0,30710.0,57467.0,14880.0,72088.0,72958.0,870.0,705131.0,,,73389.0,81991.0,8602.0,587109.0,118022.0,705131.0,705131.0,,259675.0,276800.0,691359.0,,13145.0,18085.0,686419.0,488976.0,,197649.0,144627.0,,,,,,,,,,,,,488976.0,314296.0,135846.0,45274.0,35189.0,10085.0,56061.0,13564.0,3669.0,13303.0,8476.0,10050.0,6999.0,34511.0,9629.0,24882.0,177397.0,66292.0,24756.0,13429.0,14979.0,12455.0,24577.0,20909.0,313243.0,13914.0,12861.0,174680.0,117713.0,56967.0,488976.0,432009.0,56967.0,141422.0,144293.0,29372.0,37584.0,18174.0,17506.0,1904.0,14484.0,7817.0,6722.0,1095.0,22128.0,364.0,32544.0,21031.0,10856.0,657.0,2871.0,141422.0,144293.0,4364.0,27555.0,80847.0,31527.0,2871.0,579868.0,26186.0,20249.0,60022.0,15136.0,7041.0,33524.0,62605.0,13182.0,21397.0,47958.0,72448.0,23684.0,21254.0,144580.0,12861.0,-2259.0,436695.0,218251.0,218444.0,143173.0,12861.0,132571.0,-2259.0,508340.0,21746.0,35118.0,35326.0,18068.0,8924.0,23472.0,45864.0,14663.0,22575.0,42117.0,63907.0,25241.0,21016.0,118648.0,13914.0,-2259.0,372076.0,377759.0,-5683.0,136264.0,132840.0,3424.0,81991.0,72958.0,9033.0,8602.0,870.0,7732.0
256,256,"Prijsniveau 2015, seizoengecorrigeerd",2017 1e kwartaal,310531.0,179353.0,131206.0,95618.0,35638.0,310531.0,159602.0,123119.0,79426.0,43690.0,35768.0,29568.0,6200.0,693.0,151058.0,113501.0,37576.0,161107.0,35948.0,3075.0,25408.0,2506.0,19750.0,,,,,,,,,,,,1992.0,1077.0,7468.0,88042.0,32988.0,,,,8143.0,13040.0,10150.0,23719.0,,,,,,,37146.0,33400.0,,,,,3746.0,18246.0,18473.0,227.0,179353.0,,,,,,,,179353.0,179353.0,,65303.0,66697.0,178492.0,,3262.0,4547.0,177506.0,123119.0,,54101.0,36480.0,,,,,,,,,,,,,123119.0,79426.0,,,,,,,,,,,,,,,,,,,,,,,,,,43690.0,29527.0,14163.0,123119.0,108902.0,14163.0,35768.0,36422.0,7992.0,9306.0,,,,3610.0,1415.0,,,5714.0,47.0,8314.0,,,,641.0,35768.0,36422.0,1163.0,6450.0,20765.0,8043.0,641.0,151058.0,,,,,,,,,,,,,,,,,113501.0,,,37576.0,,,,131206.0,,,,,,,,,,,,,,,,,95618.0,,,35638.0,,,,,,,,
257,257,"Prijsniveau 2015, seizoengecorrigeerd",2017 2e kwartaal,314652.0,180933.0,133820.0,97622.0,36068.0,314652.0,161139.0,123984.0,80074.0,43911.0,36160.0,30119.0,6036.0,1001.0,153536.0,115168.0,38341.0,162579.0,36638.0,3050.0,25918.0,2484.0,20221.0,,,,,,,,,,,,1949.0,1080.0,7674.0,88832.0,33163.0,,,,8287.0,13023.0,10209.0,24114.0,,,,,,,37127.0,33334.0,,,,,3793.0,18356.0,18589.0,232.0,180933.0,,,,,,,,180933.0,180933.0,,64678.0,68746.0,176788.0,,3223.0,4898.0,175293.0,123984.0,,51587.0,37157.0,,,,,,,,,,,,,123984.0,80074.0,,,,,,,,,,,,,,,,,,,,,,,,,,43911.0,29580.0,14333.0,123984.0,109595.0,14333.0,36160.0,36828.0,8112.0,9326.0,,,,3737.0,1352.0,,,5824.0,54.0,8439.0,,,,674.0,36160.0,36828.0,1119.0,6506.0,21273.0,7939.0,674.0,153536.0,,,,,,,,,,,,,,,,,115168.0,,,38341.0,,,,133820.0,,,,,,,,,,,,,,,,,97622.0,,,36068.0,,,,,,,,
258,258,"Prijsniveau 2015, seizoengecorrigeerd",2017 3e kwartaal,319107.0,182214.0,137013.0,100061.0,36940.0,319107.0,163405.0,125138.0,80839.0,44292.0,37809.0,31461.0,6349.0,467.0,155802.0,116914.0,38864.0,163670.0,36782.0,3020.0,25970.0,2427.0,20278.0,,,,,,,,,,,,1983.0,1080.0,7798.0,89489.0,33567.0,,,,8338.0,12981.0,10272.0,24293.0,,,,,,,37417.0,33612.0,,,,,3804.0,18545.0,18787.0,239.0,182214.0,,,,,,,,182214.0,182214.0,,64856.0,66117.0,181424.0,,3058.0,4628.0,179869.0,125138.0,,55080.0,38270.0,,,,,,,,,,,,,125138.0,80839.0,,,,,,,,,,,,,,,,,,,,,,,,,,44292.0,29978.0,14320.0,125138.0,110767.0,14320.0,37809.0,38497.0,8208.0,9472.0,,,,4988.0,1365.0,,,5984.0,26.0,8394.0,,,,691.0,37809.0,38497.0,1171.0,7348.0,21971.0,7998.0,691.0,155802.0,,,,,,,,,,,,,,,,,116914.0,,,38864.0,,,,137013.0,,,,,,,,,,,,,,,,,100061.0,,,36940.0,,,,,,,,
259,259,"Prijsniveau 2015, seizoengecorrigeerd",2017 4e kwartaal,322058.0,183554.0,138631.0,100546.0,38083.0,322058.0,164459.0,125124.0,80732.0,44394.0,37786.0,31328.0,6458.0,1557.0,157748.0,117775.0,39934.0,164722.0,37541.0,3090.0,26441.0,2393.0,20636.0,,,,,,,,,,,,2059.0,1102.0,8015.0,89879.0,33618.0,,,,8481.0,13042.0,10373.0,24317.0,,,,,,,37339.0,33511.0,,,,,3828.0,18830.0,19080.0,248.0,183554.0,,,,,,,,183554.0,183554.0,,64087.0,65609.0,182578.0,,3536.0,4145.0,181384.0,125124.0,,56354.0,39337.0,,,,,,,,,,,,,125124.0,80732.0,,,,,,,,,,,,,,,,,,,,,,,,,,44394.0,30090.0,14303.0,125124.0,110986.0,14303.0,37786.0,38507.0,8683.0,9750.0,,,,4074.0,1238.0,,,6168.0,3.0,8533.0,,,,722.0,37786.0,38507.0,1124.0,6695.0,22548.0,8135.0,722.0,157748.0,,,,,,,,,,,,,,,,,117775.0,,,39934.0,,,,138631.0,,,,,,,,,,,,,,,,,100546.0,,,38083.0,,,,,,,,
260,260,"Prijsniveau 2015, seizoengecorrigeerd",2017,1265084.0,725657.0,539806.0,393308.0,146421.0,1265084.0,647945.0,497298.0,320994.0,176297.0,147368.0,122234.0,25132.0,3279.0,617558.0,462931.0,154559.0,651596.0,146544.0,12220.0,103514.0,9675.0,80769.0,14466.0,1112.0,4006.0,1415.0,14066.0,4976.0,9159.0,7792.0,11012.0,4362.0,8444.0,8000.0,4338.0,30825.0,355975.0,133129.0,89026.0,31526.0,12574.0,33239.0,52023.0,40998.0,96446.0,52632.0,43808.0,7960.0,20536.0,4930.0,10391.0,149170.0,134008.0,75879.0,45024.0,30861.0,58129.0,15162.0,74063.0,75014.0,945.0,725657.0,,,75416.0,84171.0,8759.0,604977.0,120674.0,725657.0,725657.0,,259168.0,267512.0,719455.0,,13135.0,18372.0,714217.0,497298.0,,217339.0,150648.0,,,,,,,,,,,,,497298.0,320994.0,139105.0,45960.0,35993.0,9973.0,58377.0,14043.0,3863.0,14177.0,8976.0,9950.0,7378.0,34753.0,9428.0,25314.0,181121.0,67009.0,26006.0,13645.0,15423.0,12363.0,24923.0,21759.0,320222.0,14589.0,13804.0,176297.0,119172.0,57131.0,497298.0,440173.0,57131.0,147368.0,150063.0,32999.0,37688.0,19428.0,16443.0,1843.0,16450.0,5341.0,4288.0,1053.0,23699.0,145.0,33642.0,21803.0,11203.0,638.0,2697.0,147368.0,150063.0,4563.0,26955.0,86452.0,32086.0,2697.0,617558.0,26771.0,19307.0,61392.0,16137.0,7556.0,32597.0,69053.0,13911.0,22588.0,53944.0,75647.0,26277.0,24478.0,155430.0,13804.0,-2185.0,462931.0,227931.0,234973.0,154559.0,13804.0,142936.0,-2185.0,539806.0,22319.0,34867.0,36606.0,19319.0,9222.0,23520.0,50283.0,15608.0,22983.0,45429.0,66281.0,28636.0,24151.0,127479.0,14589.0,-2185.0,393308.0,398960.0,-5674.0,146421.0,142937.0,3489.0,84171.0,75014.0,9168.0,8759.0,945.0,7810.0
261,261,"Prijsniveau 2015, seizoengecorrigeerd",2018 1e kwartaal,324772.0,184483.0,140434.0,101515.0,38868.0,324772.0,165697.0,126400.0,81758.0,44638.0,38121.0,31908.0,6214.0,1190.0,159188.0,118296.0,40855.0,165442.0,37175.0,3072.0,26351.0,2109.0,20859.0,,,,,,,,,,,,2024.0,1114.0,7759.0,90733.0,33899.0,,,,8587.0,12884.0,10438.0,24865.0,,,,,,,37566.0,33701.0,,,,,3864.0,19041.0,19290.0,247.0,184483.0,,,,,,,,184483.0,184483.0,,72382.0,73877.0,185008.0,,3426.0,5096.0,183915.0,126400.0,,56938.0,39301.0,,,,,,,,,,,,,126400.0,81758.0,,,,,,,,,,,,,,,,,,,,,,,,,,44638.0,30246.0,14393.0,126400.0,111952.0,14393.0,38121.0,38956.0,8739.0,9523.0,,,,4340.0,1446.0,,,6297.0,-22.0,8558.0,,,,831.0,38121.0,38956.0,1213.0,7345.0,22414.0,7986.0,831.0,159188.0,,,,,,,,,,,,,,,,,118296.0,,,40855.0,,,,140434.0,,,,,,,,,,,,,,,,,101515.0,,,38868.0,,,,,,,,
262,262,"Prijsniveau 2015, seizoengecorrigeerd",2018 2e kwartaal,326870.0,185684.0,141345.0,102099.0,39202.0,326870.0,166191.0,126828.0,82086.0,44746.0,38393.0,32087.0,6306.0,976.0,160831.0,119684.0,41130.0,166770.0,37649.0,3072.0,26478.0,2079.0,20997.0,,,,,,,,,,,,1987.0,1132.0,8159.0,91502.0,34312.0,,,,8684.0,12889.0,10524.0,25014.0,,,,,,,37656.0,33782.0,,,,,3877.0,18913.0,19170.0,253.0,185684.0,,,,,,,,185684.0,185684.0,,74126.0,75345.0,183886.0,,3528.0,5141.0,182459.0,126828.0,,56190.0,39375.0,,,,,,,,,,,,,126828.0,82086.0,,,,,,,,,,,,,,,,,,,,,,,,,,44746.0,30325.0,14424.0,126828.0,112363.0,14424.0,38393.0,39277.0,8964.0,10045.0,,,,3792.0,1368.0,,,6410.0,-23.0,8646.0,,,,881.0,38393.0,39277.0,1243.0,7535.0,22172.0,8326.0,881.0,160831.0,,,,,,,,,,,,,,,,,119684.0,,,41130.0,,,,141345.0,,,,,,,,,,,,,,,,,102099.0,,,39202.0,,,,,,,,
263,263,"Prijsniveau 2015, seizoengecorrigeerd",2018 3e kwartaal,327856.0,185904.0,142079.0,102494.0,39558.0,327856.0,165154.0,126745.0,81933.0,44805.0,37361.0,30933.0,6425.0,1041.0,162854.0,120071.0,42760.0,166900.0,37790.0,2999.0,26686.0,2094.0,21112.0,,,,,,,,,,,,2027.0,1146.0,8101.0,91574.0,34263.0,,,,8755.0,12850.0,10542.0,25086.0,,,,,,,37575.0,33681.0,,,,,3892.0,19002.0,19270.0,264.0,185904.0,,,,,,,,185904.0,185904.0,,74172.0,75180.0,183997.0,,3554.0,4655.0,182830.0,126745.0,,56541.0,38405.0,,,,,,,,,,,,,126745.0,81933.0,,,,,,,,,,,,,,,,,,,,,,,,,,44805.0,30346.0,14462.0,126745.0,112251.0,14462.0,37361.0,39175.0,8970.0,9980.0,,,,3652.0,1371.0,,,6420.0,31.0,8758.0,,,,1801.0,37361.0,39175.0,1210.0,7151.0,22561.0,8248.0,1801.0,162854.0,,,,,,,,,,,,,,,,,120071.0,,,42760.0,,,,142079.0,,,,,,,,,,,,,,,,,102494.0,,,39558.0,,,,,,,,
264,264,"Prijsniveau 2015, seizoengecorrigeerd",2018 4e kwartaal,328162.0,186811.0,141478.0,102691.0,38764.0,328162.0,167194.0,127327.0,82163.0,45163.0,38893.0,32229.0,6662.0,984.0,161084.0,119009.0,42054.0,167731.0,37680.0,2926.0,26395.0,1932.0,20977.0,,,,,,,,,,,,2017.0,1136.0,8375.0,92142.0,34626.0,,,,8797.0,12745.0,10575.0,25309.0,,,,,,,37948.0,34022.0,,,,,3926.0,19075.0,19348.0,267.0,186811.0,,,,,,,,186811.0,186811.0,,70654.0,69519.0,188334.0,,3485.0,5460.0,185631.0,127327.0,,58339.0,39878.0,,,,,,,,,,,,,127327.0,82163.0,,,,,,,,,,,,,,,,,,,,,,,,,,45163.0,30592.0,14573.0,127327.0,112857.0,14573.0,38893.0,39795.0,9424.0,10176.0,,,,3567.0,1341.0,,,6434.0,30.0,8820.0,,,,898.0,38893.0,39795.0,1219.0,7583.0,22804.0,8184.0,898.0,161084.0,,,,,,,,,,,,,,,,,119009.0,,,42054.0,,,,141478.0,,,,,,,,,,,,,,,,,102691.0,,,38764.0,,,,,,,,
265,265,"Prijsniveau 2015, seizoengecorrigeerd",2018,1307526.0,742789.0,565302.0,408894.0,156275.0,1307526.0,663776.0,507284.0,327941.0,179335.0,152653.0,127035.0,25615.0,3862.0,644301.0,477368.0,166828.0,666712.0,150151.0,12062.0,105883.0,8159.0,83977.0,14624.0,1078.0,4040.0,1692.0,14600.0,5099.0,9667.0,8149.0,11872.0,4363.0,8848.0,8044.0,4526.0,32291.0,365849.0,136977.0,92135.0,31772.0,13065.0,34840.0,51288.0,42078.0,100341.0,53991.0,46331.0,8819.0,21217.0,5573.0,10753.0,150847.0,135292.0,76057.0,45086.0,30975.0,59242.0,15556.0,76075.0,77122.0,1032.0,742789.0,,,77490.0,86361.0,8885.0,619162.0,123622.0,742789.0,742789.0,,291430.0,294225.0,741341.0,,13995.0,20473.0,734860.0,507284.0,,228026.0,156515.0,,,,,,,,,,,,,507284.0,327941.0,142767.0,46465.0,36581.0,9891.0,61324.0,14101.0,3854.0,14852.0,9560.0,11301.0,7657.0,34975.0,9515.0,25450.0,185286.0,68312.0,27079.0,14027.0,15492.0,12470.0,25268.0,22621.0,328045.0,14150.0,14235.0,179335.0,121497.0,57847.0,507284.0,449446.0,57847.0,152653.0,157071.0,36081.0,39591.0,20895.0,16839.0,1908.0,15441.0,5494.0,4337.0,1159.0,25565.0,26.0,34753.0,22188.0,11943.0,611.0,4396.0,152653.0,157071.0,4893.0,29623.0,89855.0,32692.0,4396.0,644301.0,26962.0,17689.0,62592.0,17723.0,7659.0,32209.0,73324.0,14470.0,22288.0,59549.0,74452.0,28760.0,26929.0,166622.0,14235.0,-2238.0,477368.0,233168.0,244184.0,166828.0,14235.0,154844.0,-2238.0,565302.0,24038.0,36091.0,37858.0,20534.0,9430.0,21866.0,54013.0,16591.0,23120.0,49961.0,66628.0,29272.0,26231.0,137071.0,14150.0,-2238.0,408894.0,414757.0,-5887.0,156275.0,152633.0,3649.0,86361.0,77122.0,9267.0,8885.0,1032.0,7847.0
266,266,"Prijsniveau 2015, seizoengecorrigeerd",2019 1e kwartaal,331937.0,188357.0,143720.0,105689.0,38005.0,331937.0,169956.0,128151.0,82330.0,45816.0,39696.0,33069.0,6627.0,2146.0,162054.0,119745.0,42249.0,169195.0,38114.0,3003.0,26644.0,2055.0,21114.0,,,,,,,,,,,,2059.0,1114.0,8496.0,92841.0,35148.0,,,,8907.0,12616.0,10702.0,25337.0,,,,,,,38263.0,34316.0,,,,,3947.0,19170.0,19445.0,270.0,188357.0,,,,,,,,188357.0,188357.0,,63659.0,66697.0,187433.0,,3601.0,5624.0,185986.0,128151.0,,57090.0,41825.0,,,,,,,,,,,,,128151.0,82330.0,,,,,,,,,,,,,,,,,,,,,,,,,,45816.0,31230.0,14589.0,128151.0,113532.0,14589.0,39696.0,40630.0,9204.0,10481.0,,,,4259.0,1465.0,,,6365.0,13.0,8801.0,,,,927.0,39696.0,40630.0,1227.0,7451.0,23652.0,8294.0,927.0,162054.0,,,,,,,,,,,,,,,,,119745.0,,,42249.0,,,,143720.0,,,,,,,,,,,,,,,,,105689.0,,,38005.0,,,,,,,,
267,267,"Prijsniveau 2015, seizoengecorrigeerd",2019 2e kwartaal,334721.0,188916.0,146040.0,106898.0,39113.0,334721.0,170515.0,128622.0,82764.0,45858.0,40519.0,33823.0,6695.0,1397.0,164388.0,120227.0,44130.0,169622.0,37599.0,3052.0,26049.0,1672.0,20829.0,,,,,,,,,,,,2095.0,1124.0,8515.0,93470.0,35391.0,,,,9039.0,12766.0,10760.0,25400.0,,,,,,,38572.0,34527.0,,,,,4050.0,19290.0,19570.0,273.0,188916.0,,,,,,,,188916.0,188916.0,,62446.0,68566.0,183836.0,,3747.0,5356.0,182399.0,128622.0,,54286.0,41915.0,,,,,,,,,,,,,128622.0,82764.0,,,,,,,,,,,,,,,,,,,,,,,,,,45858.0,31231.0,14631.0,128622.0,113972.0,14631.0,40519.0,41421.0,9358.0,10542.0,,,,4578.0,1395.0,,,6497.0,17.0,8970.0,,,,895.0,40519.0,41421.0,1275.0,7564.0,24283.0,8288.0,895.0,164388.0,,,,,,,,,,,,,,,,,120227.0,,,44130.0,,,,146040.0,,,,,,,,,,,,,,,,,106898.0,,,39113.0,,,,,,,,
268,268,"Prijsniveau 2015, seizoengecorrigeerd",2019 3e kwartaal,335791.0,189318.0,146611.0,107555.0,39099.0,335791.0,171511.0,128739.0,82495.0,46236.0,41059.0,34487.0,6570.0,1734.0,164389.0,120469.0,43919.0,170108.0,38003.0,3103.0,26284.0,1711.0,21044.0,,,,,,,,,,,,2074.0,1122.0,8625.0,93745.0,35411.0,,,,9107.0,12966.0,10795.0,25375.0,,,,,,,38397.0,34413.0,,,,,3985.0,19213.0,19518.0,298.0,189318.0,,,,,,,,189318.0,189318.0,,63696.0,65203.0,188077.0,,4075.0,5400.0,186719.0,128739.0,,58623.0,42795.0,,,,,,,,,,,,,128739.0,82495.0,,,,,,,,,,,,,,,,,,,,,,,,,,46236.0,31440.0,14801.0,128739.0,113932.0,14801.0,41059.0,42045.0,9501.0,10725.0,,,,4868.0,1411.0,,,6406.0,28.0,9054.0,,,,982.0,41059.0,42045.0,1270.0,8378.0,24065.0,8324.0,982.0,164389.0,,,,,,,,,,,,,,,,,120469.0,,,43919.0,,,,146611.0,,,,,,,,,,,,,,,,,107555.0,,,39099.0,,,,,,,,
269,269,"Prijsniveau 2015, seizoengecorrigeerd",2019 4e kwartaal,336718.0,190401.0,146479.0,109268.0,37212.0,336718.0,171703.0,129642.0,83251.0,46378.0,40868.0,34603.0,6260.0,1214.0,165111.0,122125.0,42956.0,170956.0,37975.0,3109.0,26345.0,1596.0,21183.0,,,,,,,,,,,,2101.0,1113.0,8514.0,94273.0,35907.0,,,,9237.0,12862.0,10876.0,25274.0,,,,,,,38725.0,34655.0,,,,,4069.0,19440.0,19744.0,298.0,190401.0,,,,,,,,190401.0,190401.0,,64592.0,68982.0,187711.0,,3815.0,5535.0,185399.0,129642.0,,55748.0,42080.0,,,,,,,,,,,,,129642.0,83251.0,,,,,,,,,,,,,,,,,,,,,,,,,,46378.0,31564.0,14814.0,129642.0,114859.0,14814.0,40868.0,41813.0,9318.0,10772.0,,,,4712.0,1499.0,,,6387.0,31.0,9032.0,,,,937.0,40868.0,41813.0,1248.0,7545.0,24650.0,8355.0,937.0,165111.0,,,,,,,,,,,,,,,,,122125.0,,,42956.0,,,,146479.0,,,,,,,,,,,,,,,,,109268.0,,,37212.0,,,,,,,,
270,270,"Prijsniveau 2015, seizoengecorrigeerd",2019,1340208.0,757315.0,583579.0,430123.0,153447.0,1340208.0,683632.0,515200.0,330833.0,184338.0,162070.0,135953.0,26111.0,6464.0,657057.0,483588.0,173342.0,680167.0,151794.0,12270.0,105480.0,7048.0,84314.0,14829.0,1028.0,4098.0,1814.0,13771.0,5024.0,9540.0,8471.0,13232.0,4231.0,8378.0,8328.0,4471.0,34106.0,374459.0,141879.0,95954.0,32669.0,13274.0,36341.0,51121.0,43142.0,101499.0,54932.0,46559.0,9358.0,20555.0,5774.0,10953.0,153998.0,137956.0,76987.0,46211.0,30793.0,60986.0,16049.0,77156.0,78319.0,1138.0,757315.0,,,77908.0,87440.0,9492.0,631461.0,125847.0,757315.0,757315.0,,254332.0,269750.0,746913.0,,15194.0,21872.0,740231.0,515200.0,,225454.0,168517.0,,,,,,,,,,,,,515200.0,330833.0,143689.0,46447.0,36851.0,9614.0,62656.0,14247.0,4001.0,15240.0,10125.0,11273.0,7824.0,34616.0,9173.0,25426.0,188103.0,69171.0,27665.0,14067.0,15842.0,12645.0,25632.0,23072.0,331802.0,14302.0,15239.0,184338.0,125500.0,58852.0,515200.0,456356.0,58852.0,162070.0,165836.0,37305.0,42464.0,23437.0,17013.0,2105.0,18559.0,5737.0,4536.0,1203.0,25659.0,91.0,35817.0,22942.0,12232.0,634.0,3741.0,162070.0,165836.0,5031.0,30919.0,96610.0,33244.0,3741.0,657057.0,27698.0,16386.0,63883.0,18887.0,7568.0,33661.0,75703.0,14927.0,21559.0,63835.0,71045.0,28994.0,26657.0,171547.0,15239.0,-2098.0,483588.0,226537.0,257230.0,173342.0,15239.0,160191.0,-2098.0,583579.0,24632.0,36850.0,38735.0,21695.0,9773.0,23128.0,58788.0,17471.0,23791.0,52112.0,69067.0,33437.0,26610.0,134655.0,14302.0,-2098.0,430123.0,435505.0,-5439.0,153447.0,150119.0,3341.0,87440.0,78319.0,9177.0,9492.0,1138.0,8347.0
